
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2010-9-14,17,13,11,15,13,11,100,95,88,1021,1012,1006,10,8,2,23,13,,0.00,6,Rain,211
2010-9-15,16,13,12,15,11,6,100,81,55,1004,1002,1000,10,9,2,29,19,42,0.00,5,Rain,231
2010-9-16,15,12,10,10,8,7,94,80,63,1004,1001,999,10,10,10,27,21,45,0.00,5,Rain,236
2010-9-17,15,12,9,10,8,7,100,81,63,1007,1005,1004,10,10,10,32,18,42,0.00,4,Rain,236
2010-9-18,14,11,9,9,8,6,88,81,63,1012,1010,1008,10,10,10,26,21,35,0.00,4,Rain,243
2010-9-19,15,12,9,10,9,8,94,85,67,1014,1013,1012,10,10,10,27,16,,0.00,5,Rain,229
2010-9-20,14,12,11,13,11,10,100,93,88,1013,1012,1011,10,7,3,19,16,39,0.00,6,Rain,215
2010-9-21,16,12,7,12,9,6,94,80,59,1023,1017,1011,10,10,10,27,16,,0.00,4,,267
2010-9-22,18,11,4,11,8,4,100,85,55,1024,1022,1019,10,9,0,11,5,,0.00,4,Fog,153
2010-9-23,22,16,10,14,11,8,94,78,50,1019,1013,1007,10,10,10,14,8,,0.00,3,Fog,146
2010-9-24,22,17,13,16,13,11,94,83,64,1007,1001,999,10,9,5,13,8,,0.00,5,Fog-Rain-Thunderstorm,172
2010-9-25,15,12,10,14,11,8,100,91,72,1006,1002,998,10,8,2,21,10,,0.00,6,Rain,295
2010-9-26,16,13,10,14,13,10,100,95,88,1007,1005,1004,10,4,0,23,13,,0.00,7,Fog-Rain,41
2010-9-27,14,13,12,14,13,10,100,95,82,1009,1007,1005,10,5,2,27,19,,0.00,7,Rain,34
2010-9-28,12,10,9,10,8,7,93,86,82,1018,1013,1009,10,10,5,21,16,,0.00,6,Rain,353
2010-9-29,13,9,6,7,6,4,93,81,62,1022,1020,1018,10,10,10,19,8,,0.00,5,Rain,4
2010-9-30,13,8,4,8,6,4,100,85,54,1022,1020,1019,10,10,10,16,6,,0.00,3,Fog-Rain,68
2010-10-1,12,7,2,6,4,2,100,81,58,1019,1018,1017,10,10,10,24,13,,0.00,3,,93
2010-10-2,14,9,5,8,6,4,93,80,63,1018,1017,1016,10,9,6,24,16,,0.00,5,,114
2010-10-3,16,12,8,10,8,6,93,81,68,1016,1014,1012,10,9,7,23,18,,0.00,4,,118
2010-10-4,17,13,9,10,9,7,88,75,59,1011,1009,1008,10,10,9,24,19,39,0.00,4,,125
2010-10-5,15,12,10,11,9,7,87,79,72,1012,1009,1008,10,10,9,24,18,,0.00,5,,116
2010-10-6,18,14,12,12,11,10,88,82,68,1018,1014,1012,10,9,6,21,14,,0.00,5,,130
2010-10-7,16,14,13,12,12,10,94,85,77,1025,1022,1018,10,9,6,11,10,,0.00,6,Rain,129
2010-10-8,14,11,9,10,8,5,93,79,67,1027,1026,1025,10,9,6,21,14,,0.00,6,,90
2010-10-9,15,10,6,8,4,3,87,72,48,1027,1025,1024,10,9,6,21,14,,0.00,3,,88
2010-10-10,14,8,2,6,4,1,100,82,54,1024,1021,1019,10,9,4,19,10,,0.00,1,Fog,67
2010-10-11,13,8,3,11,6,3,100,94,67,1020,1019,1018,10,5,0,13,5,,0.00,5,Fog,31
2010-10-12,13,7,2,6,4,2,100,85,54,1020,1019,1018,10,10,10,10,5,,0.00,4,Fog,331
2010-10-13,12,6,0,7,3,0,100,90,62,1020,1019,1016,10,5,0,8,2,,0.00,3,Fog,223
2010-10-14,13,7,2,8,6,2,100,87,72,1016,1012,1010,10,7,1,26,11,,0.00,5,Fog-Rain,261
2010-10-15,10,8,6,8,7,4,100,89,71,1012,1010,1007,10,9,4,23,8,,0.00,6,Fog-Rain,110
2010-10-16,8,6,4,6,4,2,100,88,71,1021,1013,1007,10,9,5,32,21,,0.00,6,Rain,58
2010-10-17,10,6,0,4,2,0,100,80,54,1024,1023,1021,10,10,10,14,11,,0.00,3,,46
2010-10-18,10,4,-2,3,1,-2,100,83,62,1023,1019,1012,10,9,3,16,8,,0.00,2,Fog,183
2010-10-19,9,7,5,7,6,3,100,91,81,1011,1002,998,10,7,5,19,14,,0.00,6,Rain,201
2010-10-20,10,8,5,6,4,2,100,83,62,1004,999,997,10,9,8,34,18,47,0.00,5,Rain,255
2010-10-21,7,3,1,6,2,-1,93,83,70,1014,1011,1006,10,9,5,32,23,52,0.00,5,Rain,249
2010-10-22,11,9,7,7,6,3,93,83,58,1014,1012,1009,10,9,5,34,24,60,0.00,5,Rain,237
2010-10-23,10,8,5,6,4,3,93,80,66,1012,1007,999,10,9,6,21,16,,0.00,5,Rain,197
2010-10-24,9,7,6,7,5,4,93,87,76,1007,998,993,10,7,3,34,21,39,0.00,6,Rain,233
2010-10-25,8,4,2,4,2,1,93,80,66,1018,1014,1008,10,10,10,34,19,,0.00,3,Rain,260
2010-10-26,9,4,1,3,2,0,93,80,54,1026,1023,1018,10,10,10,19,13,,0.00,3,Rain,250
2010-10-27,8,6,3,7,4,1,100,89,66,1026,1020,1017,10,9,3,23,13,,0.00,6,Rain,196
2010-10-28,10,9,8,9,7,7,94,91,87,1017,1015,1015,10,6,2,19,14,,0.00,6,Rain,226
2010-10-29,13,11,9,9,8,5,94,85,72,1016,1013,1006,10,7,4,16,13,,0.00,6,Rain,188
2010-10-30,15,12,9,9,7,5,87,75,63,1005,1003,1002,10,10,10,14,11,,0.00,6,,170
2010-10-31,10,6,2,10,7,2,100,97,82,1007,1006,1005,10,5,0,13,6,,0.00,5,Fog,60
2010-11-1,10,7,4,9,7,4,100,95,87,1012,1010,1008,7,3,0,10,5,,0.00,6,Fog,350
2010-11-2,10,8,7,8,7,6,100,91,82,1013,1011,1008,7,5,3,19,10,,0.00,6,,204
2010-11-3,12,10,9,10,8,6,100,85,76,1010,1006,1003,10,8,2,24,18,48,0.00,6,Rain,229
2010-11-4,14,11,8,14,10,7,100,97,87,1010,1009,1008,10,5,2,23,13,,0.00,6,Rain,221
2010-11-5,14,11,9,13,10,6,100,85,67,1015,1010,1006,10,8,3,42,27,61,0.00,6,Rain,259
2010-11-6,9,7,4,8,6,2,100,89,76,1011,1007,1005,10,9,5,27,16,,0.00,5,Rain,256
2010-11-7,6,2,-2,2,0,-3,100,89,65,1009,1006,1001,10,10,10,11,6,,0.00,4,,260
2010-11-8,4,0,-3,3,0,-3,100,93,87,1000,990,983,10,9,2,21,8,,0.00,5,Rain,56
2010-11-9,5,4,3,4,3,1,100,95,87,985,982,980,10,7,0,13,6,,0.00,6,Fog,201
2010-11-10,7,4,3,6,4,3,100,94,87,996,989,985,6,4,3,19,8,,0.00,6,Rain,99
2010-11-11,7,3,1,4,2,0,100,86,66,1003,997,983,10,9,7,27,16,53,0.00,6,Rain,208
2010-11-12,10,8,5,7,5,4,93,81,71,987,983,981,10,10,5,37,24,72,0.00,6,Rain,228
2010-11-13,10,8,7,7,6,5,93,83,76,997,991,987,10,10,10,23,16,42,0.00,5,,225
2010-11-14,15,11,7,11,9,6,100,92,77,999,997,995,10,7,1,19,10,,0.00,6,Rain,167
2010-11-15,13,9,5,9,5,4,93,77,62,1018,1010,1000,10,10,10,37,16,66,0.00,6,,244
2010-11-16,7,4,3,5,4,3,100,92,87,1024,1022,1019,10,10,10,11,6,,0.00,6,,38
2010-11-17,6,4,4,4,3,2,93,90,87,1023,1017,1012,10,9,5,29,21,53,0.00,6,Rain,68
2010-11-18,6,4,4,6,4,3,100,94,93,1012,1011,1011,10,7,3,19,13,,0.00,6,Rain,70
2010-11-19,6,6,5,6,5,4,100,97,93,1015,1012,1011,10,6,1,11,6,,0.00,7,Rain,217
2010-11-20,6,4,3,6,4,3,100,97,93,1016,1016,1015,5,2,0,10,6,,0.00,6,Fog-Rain,168
2010-11-21,6,4,3,6,4,3,100,99,93,1016,1014,1012,4,2,0,11,3,,0.00,6,Fog,50
2010-11-22,6,4,3,4,3,2,93,90,81,1012,1003,995,10,8,4,29,18,45,0.00,6,Rain,23
2010-11-23,4,3,2,3,2,1,100,94,87,995,993,991,10,8,5,24,19,,0.00,6,Rain,297
2010-11-24,2,1,0,1,-1,-2,100,96,87,1001,999,995,10,4,1,26,16,,0.00,6,Rain-Snow,299
2010-11-25,1,-1,-2,0,-1,-3,100,95,87,1003,1002,1001,10,7,1,21,13,,0.00,6,Snow,250
2010-11-26,-1,-2,-3,-1,-2,-4,100,97,86,1004,1003,1002,10,4,0,11,6,,0.00,6,Fog,239
2010-11-27,-1,-3,-6,-2,-5,-7,100,94,80,1009,1006,1004,10,6,0,10,5,,0.00,4,Fog,218
2010-11-28,-1,-3,-5,-3,-4,-5,100,90,75,1012,1010,1009,10,8,5,29,8,,0.00,5,Fog-Snow,96
2010-11-29,0,-2,-3,-1,-3,-6,93,85,69,1016,1012,1010,10,8,1,29,21,40,0.00,6,Snow,52
2010-11-30,-2,-6,-9,-4,-6,-10,100,90,80,1021,1019,1016,10,8,1,23,14,,0.00,5,Fog-Snow,67
2010-12-1,-7,-9,-11,-11,-13,-15,93,74,62,1021,1017,1013,10,10,10,35,21,,0.00,3,,72
2010-12-2,-5,-7,-8,-6,-8,-12,93,86,59,1012,1008,1005,10,5,1,45,24,63,0.00,6,Snow,114
2010-12-3,-3,-6,-8,-5,-7,-9,100,92,80,1010,1006,1004,10,5,0,19,13,,0.00,6,Snow,226
2010-12-4,-3,-6,-7,-5,-7,-9,93,87,80,1015,1013,1011,10,5,2,19,13,,0.00,6,Snow,201
2010-12-5,1,-2,-5,0,-2,-6,100,93,86,1011,1001,995,10,5,1,21,16,,0.00,6,Rain-Snow,183
2010-12-6,2,0,-2,1,-1,-3,100,93,87,1004,1001,997,9,7,3,16,13,,0.00,6,,232
2010-12-7,-2,-3,-5,-2,-3,-5,100,100,100,1009,1006,1004,3,0,0,10,8,,0.00,8,Fog,190
2010-12-8,-1,-3,-5,-1,-3,-5,100,100,93,1009,1007,1004,8,3,0,11,6,,0.00,7,Fog-Snow,34
2010-12-9,1,-2,-4,0,-2,-7,100,93,75,1015,1007,1005,10,6,1,34,16,,0.00,5,Snow,270
2010-12-10,1,-1,-2,1,-4,-6,100,83,69,1023,1019,1012,10,9,3,29,16,,0.00,6,Rain-Snow,260
2010-12-11,6,3,1,4,3,0,100,90,76,1010,1002,999,10,8,4,47,29,74,0.00,6,Rain,269
2010-12-12,4,0,-4,2,-2,-7,93,85,74,1020,1010,1000,10,9,2,32,23,,0.00,5,Rain-Snow,348
2010-12-13,0,-2,-4,-1,-5,-8,100,83,74,1021,1020,1019,10,9,3,16,14,,0.00,4,Snow,330
2010-12-14,-1,-2,-3,-2,-4,-6,93,82,74,1024,1023,1021,10,10,5,23,18,,0.00,6,Snow,349
2010-12-15,-1,-2,-2,-2,-3,-6,93,89,74,1023,1022,1019,10,7,2,23,18,,0.00,6,Snow,341
2010-12-16,-2,-3,-4,-3,-4,-7,100,90,80,1019,1003,992,10,5,1,26,16,42,0.00,6,Snow,207
2010-12-17,-3,-4,-6,-3,-4,-7,100,96,93,996,993,991,8,3,0,14,10,,0.00,6,Fog-Snow,277
2010-12-18,-6,-7,-7,-6,-7,-8,100,94,93,1004,1001,996,6,4,2,13,8,,0.00,7,Snow,148
2010-12-19,-8,-11,-14,-8,-11,-15,100,97,92,1003,1000,995,3,1,0,6,3,,0.00,8,Fog,96
2010-12-20,-5,-9,-13,-5,-7,-14,100,97,92,1006,1000,993,5,4,1,13,6,,0.00,6,Snow,264
2010-12-21,-6,-10,-13,-6,-11,-14,100,92,86,1011,1008,1005,9,6,4,14,8,,0.00,4,,203
2010-12-22,-1,-7,-12,-2,-9,-14,100,96,85,1012,1010,1006,7,3,0,26,10,,0.00,6,Fog-Snow,71
2010-12-23,0,-1,-2,0,-2,-3,100,97,93,1006,1004,1003,7,3,1,23,18,,0.00,6,Rain-Snow,53
2010-12-24,0,-2,-4,0,-3,-6,100,91,80,1011,1006,1004,10,7,1,27,24,47,0.00,6,Snow,13
2010-12-25,-3,-6,-7,-5,-8,-9,93,84,74,1020,1016,1011,10,10,9,26,23,47,0.00,6,Snow,328
2010-12-26,-5,-7,-9,-8,-9,-11,93,88,80,1022,1020,1019,10,8,1,23,14,,0.00,6,Snow,211
2010-12-27,-6,-8,-10,-6,-8,-11,100,98,93,1020,1019,1018,7,3,0,10,5,,0.00,6,Fog-Snow,223
2010-12-28,-7,-10,-12,-7,-10,-13,100,98,92,1029,1025,1020,10,3,0,11,5,,0.00,5,Fog,95
2010-12-29,-9,-11,-13,-9,-11,-13,100,96,92,1029,1028,1027,4,1,0,6,3,,0.00,7,Fog,179
2010-12-30,-5,-10,-14,-5,-11,-14,100,95,92,1027,1023,1018,5,3,0,11,5,,0.00,6,Fog-Snow,237
2010-12-31,2,-2,-4,1,-1,-5,100,93,87,1018,1016,1013,10,8,1,29,16,,0.00,6,Fog-Snow,264
2011-1-1,3,1,-2,2,-1,-3,93,86,75,1012,1008,1005,10,9,5,39,32,,0.00,5,Rain,273
2011-1-2,0,-3,-6,-1,-3,-7,100,94,86,1017,1015,1012,10,6,0,23,13,,0.00,5,Fog,266
2011-1-3,-1,-3,-5,-1,-4,-6,100,98,93,1020,1019,1017,5,2,0,13,10,,0.00,6,Fog-Snow,247
2011-1-4,1,0,-1,0,-1,-3,100,94,80,1017,1016,1015,10,5,1,14,10,,0.00,6,Snow,215
2011-1-5,-1,-3,-6,-3,-7,-9,93,82,74,1015,1011,1005,10,10,8,14,11,,0.00,5,,172
2011-1-6,2,-2,-6,2,-2,-9,100,90,74,1004,998,995,10,5,2,16,13,,0.00,6,Rain-Snow,172
2011-1-7,3,2,1,3,1,0,100,96,93,1011,1006,995,7,4,1,26,11,,0.00,6,Rain,212
2011-1-8,7,3,1,6,4,1,100,96,81,1006,1004,1001,10,5,0,19,10,,0.00,5,Fog-Rain,166
2011-1-9,7,4,2,5,3,0,100,91,81,1014,1007,1003,10,9,4,19,13,,0.00,5,Rain,221
2011-1-10,3,1,-1,0,-1,-2,93,90,81,1022,1020,1015,10,8,5,19,11,,0.00,5,,206
2011-1-11,2,0,-2,1,-1,-3,100,93,86,1019,1010,1004,8,5,4,16,10,,0.00,5,Rain,151
2011-1-12,3,2,2,3,1,0,100,91,81,1011,1008,1004,10,9,2,27,16,,0.00,6,Rain,234
2011-1-13,4,3,2,4,2,1,100,99,93,1009,1007,1005,10,3,0,11,5,,0.00,7,Fog-Rain,164
2011-1-14,9,7,5,9,8,5,100,100,100,1007,1006,1005,5,2,0,16,11,,0.00,6,Fog-Rain,233
2011-1-15,9,7,6,9,6,5,100,92,87,1019,1014,1005,10,9,6,26,18,,0.00,6,Rain,236
2011-1-16,9,8,7,7,6,5,93,87,81,1020,1019,1018,10,10,7,19,14,,0.00,6,,219
2011-1-17,9,8,7,6,6,5,93,88,81,1021,1020,1017,10,9,4,19,13,,0.00,6,Rain,206
2011-1-18,7,4,3,6,3,1,100,90,81,1022,1020,1016,10,9,5,32,13,,0.00,6,Rain,261
2011-1-19,4,2,1,3,2,1,100,96,87,1024,1023,1023,10,8,2,21,13,,0.00,6,Rain,294
2011-1-20,1,-1,-3,0,-2,-3,100,92,87,1031,1028,1024,10,9,4,13,10,,0.00,5,Snow,326
2011-1-21,0,-1,-2,0,-1,-2,100,98,93,1032,1032,1031,10,7,1,19,13,,0.00,7,Fog,288
2011-1-22,1,0,-1,1,-1,-2,100,98,93,1031,1028,1026,10,4,0,16,11,,0.00,7,Fog-Snow,260
2011-1-23,0,-1,-1,0,0,-1,100,100,100,1025,1023,1022,8,2,0,16,13,,0.00,8,Fog-Snow,291
2011-1-24,3,1,0,3,1,0,100,100,93,1022,1019,1011,10,3,0,16,10,,0.00,7,Fog-Rain-Snow,254
2011-1-25,4,2,1,4,2,1,100,95,87,1010,1002,1000,10,7,2,24,16,,0.00,6,Rain-Snow,268
2011-1-26,1,-1,-2,1,-2,-5,100,89,80,1017,1010,1003,10,9,4,19,13,,0.00,6,Rain-Snow,25
2011-1-27,0,-3,-6,-4,-6,-7,93,82,64,1027,1023,1018,10,10,10,14,11,,0.00,3,Snow,14
2011-1-28,0,-4,-8,-5,-7,-9,93,83,60,1029,1028,1027,10,10,10,8,5,,0.00,1,,83
2011-1-29,0,-4,-8,-4,-6,-9,100,89,69,1026,1023,1020,10,7,3,11,5,,0.00,2,,224
2011-1-30,0,-2,-4,-1,-3,-5,100,91,80,1024,1022,1020,10,6,3,10,6,,0.00,6,,199
2011-1-31,-2,-3,-3,-4,-4,-5,93,86,80,1025,1024,1023,10,8,5,13,8,,0.00,7,,232
2011-2-1,-2,-3,-3,-3,-4,-6,93,87,80,1024,1022,1020,8,5,2,19,13,,0.00,7,Rain-Snow,226
2011-2-2,2,0,-2,2,1,-3,100,97,87,1024,1022,1019,5,2,0,23,16,,0.00,7,Fog,236
2011-2-3,6,3,2,3,2,0,100,88,70,1019,1017,1016,10,7,1,26,19,,0.00,5,,238
2011-2-4,10,6,2,7,4,0,100,90,76,1018,1008,1004,10,8,4,35,24,58,0.00,6,Rain,235
2011-2-5,10,8,6,8,7,4,93,87,76,1012,1006,1003,10,9,4,42,34,66,0.00,6,Rain,257
2011-2-6,9,7,4,8,6,3,100,95,82,1016,1014,1012,10,8,2,29,11,48,0.00,6,Rain,219
2011-2-7,10,8,7,7,5,2,100,85,66,1015,1011,1003,10,8,2,39,24,84,0.00,6,Rain,231
2011-2-8,7,6,3,2,1,0,87,74,66,1020,1013,1005,10,10,10,58,39,80,0.00,5,Rain,268
2011-2-9,4,2,0,1,0,-2,93,85,75,1024,1022,1020,10,10,10,26,16,,0.00,6,,255
2011-2-10,7,3,0,6,1,-2,93,85,70,1023,1014,1006,10,8,5,23,11,,0.00,7,Rain,190
2011-2-11,7,3,0,6,1,-4,93,82,66,1016,1007,1005,10,9,5,35,21,66,0.00,6,Rain-Snow,291
2011-2-12,1,-2,-5,-4,-7,-8,80,69,56,1023,1021,1018,10,10,10,21,13,,0.00,3,,78
2011-2-13,0,-1,-1,-4,-6,-8,75,67,55,1018,1016,1015,10,10,9,27,21,,0.00,6,Snow,105
2011-2-14,-1,-2,-3,-7,-10,-13,69,54,40,1016,1015,1013,10,10,10,35,29,,0.00,6,,102
2011-2-15,-1,-3,-5,-10,-11,-12,68,54,44,1013,1007,1004,10,10,10,34,27,47,0.00,7,Snow,111
2011-2-16,0,-1,-2,-7,-8,-10,69,62,55,1007,1005,1004,10,9,4,26,21,,0.00,6,Snow,109
2011-2-17,0,-2,-4,-5,-6,-8,80,75,69,1014,1010,1007,10,9,7,24,18,,0.00,6,,66
2011-2-18,-1,-2,-3,-4,-4,-6,86,81,74,1021,1018,1014,10,9,6,19,14,,0.00,6,Snow,48
2011-2-19,-1,-2,-3,-5,-7,-9,80,72,60,1025,1023,1021,10,10,10,24,18,,0.00,7,Snow,63
2011-2-20,-2,-3,-5,-8,-9,-10,74,67,55,1025,1025,1024,10,10,10,27,18,,0.00,6,,77
2011-2-21,-4,-6,-8,-8,-11,-13,79,67,50,1026,1025,1024,10,10,10,26,16,,0.00,5,,92
2011-2-22,-5,-8,-11,-11,-12,-14,92,75,54,1028,1025,1024,10,10,8,19,11,,0.00,2,Snow,83
2011-2-23,-4,-8,-11,-12,-14,-17,86,60,36,1030,1029,1028,10,9,8,21,11,,0.00,3,,127
2011-2-24,1,-4,-8,-13,-14,-17,68,48,25,1032,1029,1027,10,10,7,19,14,,0.00,4,,127
2011-2-25,2,-3,-8,-11,-13,-15,74,50,28,1033,1032,1029,10,9,5,23,11,,0.00,4,,139
2011-2-26,6,0,-5,-6,-9,-14,74,56,24,1029,1022,1015,10,8,5,21,14,,0.00,2,,133
2011-2-27,2,-2,-5,-4,-6,-7,93,77,60,1019,1014,1013,8,5,4,24,16,,0.00,3,,92
2011-2-28,4,1,-4,-2,-3,-5,93,79,65,1032,1027,1020,8,6,4,19,14,,0.00,6,,66
2011-3-1,5,0,-5,-2,-4,-6,100,85,53,1041,1037,1033,5,3,1,19,8,,0.00,8,Fog,38
2011-3-2,0,-2,-4,-2,-3,-5,100,90,80,1041,1040,1038,6,3,1,19,13,,0.00,7,,63
2011-3-3,3,-1,-4,-1,-3,-4,100,94,65,1038,1036,1034,5,2,0,14,10,,0.00,5,Fog-Snow,36
2011-3-4,2,-1,-4,-1,-4,-5,100,89,70,1035,1031,1026,10,4,0,19,8,,0.00,6,Fog,275
2011-3-5,6,2,-3,2,-1,-5,100,83,56,1026,1022,1020,10,8,1,34,21,,0.00,4,,286
2011-3-6,3,-1,-5,-3,-6,-10,93,73,38,1035,1029,1023,10,10,10,19,13,,0.00,1,,329
2011-3-7,4,-2,-8,-5,-8,-10,93,66,36,1038,1036,1034,10,10,10,13,5,,0.00,2,,195
2011-3-8,8,2,-4,-9,-11,-13,59,38,22,1033,1025,1017,10,10,10,19,10,,0.00,1,,166
2011-3-9,10,6,1,3,-1,-9,93,70,48,1016,1010,1008,10,9,3,35,16,48,0.00,5,Rain,222
2011-3-10,8,4,1,5,2,0,93,82,66,1012,1006,1002,10,9,5,27,18,50,0.00,6,Rain,218
2011-3-11,8,6,3,3,0,-2,81,69,53,1014,1009,1001,10,10,10,37,27,58,0.00,3,Rain,256
2011-3-12,11,6,0,3,1,-2,93,74,54,1014,1011,1006,10,10,8,16,10,,0.00,4,,173
2011-3-13,13,7,2,6,3,-1,87,75,58,1009,1006,1004,10,9,7,10,8,,0.00,6,Rain,133
2011-3-14,10,8,5,9,6,4,100,93,87,1021,1015,1009,10,4,1,13,5,,0.00,6,Fog-Rain,46
2011-3-15,5,2,0,3,1,-2,93,89,81,1025,1024,1021,10,8,3,34,23,,0.00,6,Rain,66
2011-3-16,4,1,-1,1,-1,-3,93,86,75,1025,1020,1014,10,9,3,34,27,,0.00,5,Rain,62
2011-3-17,2,2,2,2,1,-1,100,93,81,1014,1011,1009,10,6,3,29,21,,0.00,6,Rain,52
2011-3-18,4,2,1,3,2,0,100,94,87,1022,1016,1010,9,5,0,24,14,,0.00,6,Fog-Rain,281
2011-3-19,7,3,0,1,1,-1,100,87,61,1032,1029,1023,10,9,2,23,16,,0.00,3,,296
2011-3-20,8,4,0,2,1,-2,100,90,57,1033,1033,1032,10,6,1,16,13,,0.00,5,Fog,271
2011-3-21,11,6,0,3,0,-2,93,69,43,1034,1033,1032,10,10,10,23,10,,0.00,5,,228
2011-3-22,15,10,5,7,4,3,87,72,51,1034,1033,1032,10,9,4,34,18,,0.00,2,,260
2011-3-23,10,6,1,4,1,-1,93,74,50,1039,1036,1034,10,10,10,23,16,,0.00,4,,283
2011-3-24,14,9,5,6,4,0,87,69,48,1033,1029,1025,10,10,10,42,24,64,0.00,2,,270
2011-3-25,10,8,5,4,3,2,87,75,66,1024,1016,1011,10,10,10,32,21,,0.00,6,,271
2011-3-26,6,2,-2,0,-4,-9,87,63,34,1020,1015,1011,10,10,10,26,16,,0.00,3,,29
2011-3-27,8,2,-4,-1,-4,-6,93,67,37,1020,1015,1011,10,10,10,14,6,34,0.00,3,,176
2011-3-28,8,3,-2,1,-2,-6,87,67,39,1014,1011,1009,10,10,10,27,14,,0.00,4,Rain,262
2011-3-29,9,3,-2,1,-1,-3,93,76,54,1015,1014,1013,10,10,6,23,11,,0.00,3,,239
2011-3-30,12,4,-2,4,1,-3,93,75,51,1015,1015,1013,10,10,8,13,5,,0.00,6,Rain,195
2011-3-31,14,9,4,10,6,2,100,84,59,1014,1011,1009,10,7,4,23,13,,0.00,6,Rain,170
2011-4-1,15,12,9,11,7,5,100,75,55,1020,1015,1010,10,9,4,37,24,53,0.00,5,Rain,253
2011-4-2,20,16,11,12,11,10,100,78,52,1020,1017,1014,10,8,4,19,10,,0.00,5,,178
2011-4-3,18,13,8,11,9,7,94,82,64,1013,1012,1010,10,9,5,21,11,,0.00,6,Rain,296
2011-4-4,13,9,6,7,6,5,100,86,63,1020,1015,1011,10,7,2,26,10,,0.00,5,Rain,274
2011-4-5,13,8,4,8,5,2,93,81,51,1021,1021,1019,10,9,5,24,13,42,0.00,5,Rain,220
2011-4-6,13,11,9,12,9,6,94,87,76,1021,1020,1019,10,9,5,29,21,,0.00,6,,240
2011-4-7,15,11,6,12,8,2,94,78,54,1020,1016,1013,10,8,5,52,26,69,0.00,5,Rain,264
2011-4-8,14,10,6,7,4,2,81,71,51,1018,1013,1009,10,10,10,61,39,87,0.00,4,,273
2011-4-9,12,8,4,4,1,-2,93,67,38,1022,1019,1014,10,10,7,39,26,,0.00,1,,293
2011-4-10,16,9,2,3,0,-3,93,59,29,1025,1024,1022,10,10,10,26,13,,0.00,1,,295
2011-4-11,19,11,4,6,4,2,87,63,40,1023,1017,1011,10,10,10,21,6,,0.00,4,,251
2011-4-12,10,8,6,7,4,0,93,76,50,1011,1009,1007,10,9,4,58,24,80,0.00,5,Rain,267
2011-4-13,6,4,4,5,4,3,93,91,81,1016,1012,1007,10,7,3,47,31,61,0.00,6,Rain,304
2011-4-14,9,7,3,5,4,2,100,88,62,1020,1017,1015,10,9,6,16,13,,0.00,6,Rain,310
2011-4-15,13,6,-2,5,0,-3,100,73,33,1022,1021,1020,10,8,1,13,5,,0.00,1,Fog,308
2011-4-16,15,8,2,5,2,0,93,66,39,1022,1022,1021,10,10,10,21,6,,0.00,5,,239
2011-4-17,14,10,5,8,6,4,93,70,58,1025,1024,1022,10,9,7,23,11,,0.00,3,Rain,273
2011-4-18,16,9,3,7,5,2,100,71,51,1025,1023,1021,10,10,10,13,5,,0.00,1,Fog,293
2011-4-19,19,12,6,9,6,4,87,66,43,1021,1020,1018,10,10,10,19,10,,0.00,2,,86
2011-4-20,20,14,8,7,4,3,81,52,33,1019,1018,1017,10,10,10,14,8,,0.00,2,,97
2011-4-21,21,13,7,5,3,2,76,50,30,1019,1018,1017,10,10,10,19,10,,0.00,1,Fog,65
2011-4-22,22,14,7,8,4,2,87,58,28,1018,1016,1015,10,10,10,27,13,,0.00,1,,68
2011-4-23,19,14,8,6,6,4,81,61,42,1019,1017,1016,10,10,10,32,19,,0.00,1,,67
2011-4-24,19,12,6,8,6,4,87,65,37,1023,1021,1019,10,10,10,23,14,,0.00,1,,67
2011-4-25,19,12,5,7,5,3,87,63,37,1024,1023,1022,10,10,10,26,13,,0.00,1,Fog,35
2011-4-26,21,13,5,7,5,2,81,58,33,1022,1020,1018,10,10,10,23,11,,0.00,2,,28
2011-4-27,19,13,8,10,7,4,81,65,49,1020,1019,1018,10,10,10,24,11,,0.00,5,,41
2011-4-28,17,12,8,8,6,4,87,71,55,1019,1018,1018,10,10,10,32,24,47,0.00,5,,60
2011-4-29,16,12,7,7,3,-1,76,59,41,1020,1019,1018,10,10,10,40,26,,0.00,3,,57
2011-4-30,14,9,5,2,0,-3,76,56,31,1019,1018,1016,10,10,10,32,24,,0.00,1,,55
2011-5-1,12,8,3,3,2,0,87,67,44,1018,1017,1015,10,10,10,27,18,,0.00,2,,40
2011-5-2,10,6,2,1,-2,-4,87,63,40,1017,1017,1016,10,10,10,35,19,48,0.00,2,,48
2011-5-3,10,5,0,0,-2,-4,87,63,37,1017,1016,1015,10,10,10,16,10,,0.00,4,Rain,1
2011-5-4,10,7,3,3,0,-3,93,63,40,1022,1018,1015,10,10,10,21,11,39,0.00,3,,318
2011-5-5,15,8,1,4,0,-4,93,57,31,1025,1024,1023,10,10,10,23,10,,0.00,2,,272
2011-5-6,20,11,2,4,1,-1,87,48,26,1024,1023,1022,10,10,10,14,8,,0.00,2,Fog,147
